"";"x";"KvK..uit.bestand.2015.";"AGBCODE_INDIENER";"NAAM";"STRAAT";"POSTCODE";"PLAATS";"Hoort.bij";"Naam.zorgaanbieder";"Plaats.zorgaanbieder";"URL.naar.wachttijden";"Vestigingslocatie";"Type.GGZ";"Circuit";"Nadere.typering";"Typering";"Aanmeldtijd";"Behandeltijd";"Datum.actualisatie";"Peildatum";"AFWIJKEND_ZV";"Opmerkingen.MQ";"SGGZ_MEASURE_TYPE";"BGGZ_MEASURE_TYPE";"AGB_SOORT";"MQ_LIJST";"INST";"Wachttijden.toelichting";"Website.vindbaar";"ROW_ID";"grote_instelling"
"1104";38;"";54540001;"UNIVERSITAIRE MEDISCH CENTRUM GRONINGEN (PUK)               ";"Postbus                 ";"9700RB";"GRONINGEN               ";NA;"Universitair Centrum Psychiatrie (UCP)";"Groningen";"https://www.umcg.nl/NL/UMCG/Afdelingen/Universitair_Centrum_Psychiatrie/Professionals/WachtEnToegangstijden/Paginas/default.aspx";"";"SGGZ";"Volwassenen";"Dagbehandeling depressie 1-daagse";"";"2";"0";"8-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"SAMPLE";54;1;1;NA;NA;1104;0
"1105";38;"";54540001;"UNIVERSITAIRE MEDISCH CENTRUM GRONINGEN (PUK)               ";"Postbus                 ";"9700RB";"GRONINGEN               ";NA;"Universitair Centrum Psychiatrie (UCP)";"Groningen";"https://www.umcg.nl/NL/UMCG/Afdelingen/Universitair_Centrum_Psychiatrie/Professionals/WachtEnToegangstijden/Paginas/default.aspx";"";"SGGZ";"Volwassenen";"Dagbehandeling angst en dwang 2-daagse";"";"16";"0";"8-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"SAMPLE";54;1;1;NA;NA;1105;0
"1106";38;"";54540001;"UNIVERSITAIRE MEDISCH CENTRUM GRONINGEN (PUK)               ";"Postbus                 ";"9700RB";"GRONINGEN               ";NA;"Universitair Centrum Psychiatrie (UCP)";"Groningen";"https://www.umcg.nl/NL/UMCG/Afdelingen/Universitair_Centrum_Psychiatrie/Professionals/WachtEnToegangstijden/Paginas/default.aspx";"";"SGGZ";"Volwassenen";"Dagbehandeling angst en dwang 4-daagse";"";"16";"0";"8-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"SAMPLE";54;1;1;NA;NA;1106;0
"1107";39;"09156820";6290523;"IRISZORG ARNHEM E.O.                                        ";"Kronenburgsingel        ";"6831GM";"ARNHEM                  ";NA;"Stichting IrisZorg";"Arnhem";"http://www.iriszorg.nl/over-iriszorg/wachttijden";"";"BGGZ/SGGZ";"Adolescenten";"Verslavingszorg";"";"1";"3";"1-7-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"SAMPLE";6;1;1;NA;NA;1107;0
"1108";39;"09156820";6290523;"IRISZORG ARNHEM E.O.                                        ";"Kronenburgsingel        ";"6831GM";"ARNHEM                  ";NA;"Stichting IrisZorg";"Arnhem";"http://www.iriszorg.nl/over-iriszorg/wachttijden";"";"BGGZ/SGGZ";"Volwassenen";"Verslavingszorg";"";"1";"6";"1-7-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"SAMPLE";6;1;1;NA;NA;1108;0
"1109";40;"41071295?";79790334;"ZUYDERLAND GEESTELIJKE GEZONDHEIDSZORG B.V.                 ";"Dr. H. van der Hoffplein";"6162BG";"GELEEN                  ";NA;"Orbis Medisch en Zorgconcern. KvK nummer is van het groepshoofd (stichting Orbis Medisch Centrum)";"Geleen";"http://www.orbisconcern.nl/orbis-medisch/ggz/algemene-informatie/wachttijden/";"";"SGGZ";"Adolescenten";"";"";"11";"4";"1-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"Kvk is van Orbis Medisch en Zorgconcern (groepshoofd (stichting Orbis Medisch Centrum)) uit bestand 2015, dus niet specifiek Zuyderland. Mogelijk nog nagaan.";"FULL";"SAMPLE";79;1;1;NA;NA;1109;0
"1110";40;"41071295?";79790334;"ZUYDERLAND GEESTELIJKE GEZONDHEIDSZORG B.V.                 ";"Dr. H. van der Hoffplein";"6162BG";"GELEEN                  ";NA;"Orbis Medisch en Zorgconcern. KvK nummer is van het groepshoofd (stichting Orbis Medisch Centrum)";"Geleen";"http://www.orbisconcern.nl/orbis-medisch/ggz/algemene-informatie/wachttijden/";"";"SGGZ";"Volwassenen";"Angst- en stemmingsstoornissen";"";"7";"4";"1-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"Kvk is van Orbis Medisch en Zorgconcern (groepshoofd (stichting Orbis Medisch Centrum)) uit bestand 2015, dus niet specifiek Zuyderland. Mogelijk nog nagaan.";"FULL";"SAMPLE";79;1;1;NA;NA;1110;0
"1111";40;"41071295?";79790334;"ZUYDERLAND GEESTELIJKE GEZONDHEIDSZORG B.V.                 ";"Dr. H. van der Hoffplein";"6162BG";"GELEEN                  ";NA;"Orbis Medisch en Zorgconcern. KvK nummer is van het groepshoofd (stichting Orbis Medisch Centrum)";"Geleen";"http://www.orbisconcern.nl/orbis-medisch/ggz/algemene-informatie/wachttijden/";"";"SGGZ";"Volwassenen";"Persoonlijkheidsstoornissen";"";"7";"12";"1-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"Kvk is van Orbis Medisch en Zorgconcern (groepshoofd (stichting Orbis Medisch Centrum)) uit bestand 2015, dus niet specifiek Zuyderland. Mogelijk nog nagaan.";"FULL";"SAMPLE";79;1;1;NA;NA;1111;0
"1112";40;"41071295?";79790334;"ZUYDERLAND GEESTELIJKE GEZONDHEIDSZORG B.V.                 ";"Dr. H. van der Hoffplein";"6162BG";"GELEEN                  ";NA;"Orbis Medisch en Zorgconcern. KvK nummer is van het groepshoofd (stichting Orbis Medisch Centrum)";"Geleen";"http://www.orbisconcern.nl/orbis-medisch/ggz/algemene-informatie/wachttijden/";"";"SGGZ";"Volwassenen";"Integrale zorg/ FACT";"";"5";"2";"1-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"Kvk is van Orbis Medisch en Zorgconcern (groepshoofd (stichting Orbis Medisch Centrum)) uit bestand 2015, dus niet specifiek Zuyderland. Mogelijk nog nagaan.";"FULL";"SAMPLE";79;1;1;NA;NA;1112;0
"1113";40;"41071295?";79790334;"ZUYDERLAND GEESTELIJKE GEZONDHEIDSZORG B.V.                 ";"Dr. H. van der Hoffplein";"6162BG";"GELEEN                  ";NA;"Orbis Medisch en Zorgconcern. KvK nummer is van het groepshoofd (stichting Orbis Medisch Centrum)";"Geleen";"http://www.orbisconcern.nl/orbis-medisch/ggz/algemene-informatie/wachttijden/";"";"SGGZ";"Volwassenen";"ADHD en autisme";"";"31";"2";"1-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"Kvk is van Orbis Medisch en Zorgconcern (groepshoofd (stichting Orbis Medisch Centrum)) uit bestand 2015, dus niet specifiek Zuyderland. Mogelijk nog nagaan.";"FULL";"SAMPLE";79;1;1;NA;NA;1113;0
"1114";40;"41071295?";79790334;"ZUYDERLAND GEESTELIJKE GEZONDHEIDSZORG B.V.                 ";"Dr. H. van der Hoffplein";"6162BG";"GELEEN                  ";NA;"Orbis Medisch en Zorgconcern. KvK nummer is van het groepshoofd (stichting Orbis Medisch Centrum)";"Geleen";"http://www.orbisconcern.nl/orbis-medisch/ggz/algemene-informatie/wachttijden/";"";"SGGZ";"Ouderen";"Ouderenzorg";"";"4";"4";"1-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"Kvk is van Orbis Medisch en Zorgconcern (groepshoofd (stichting Orbis Medisch Centrum)) uit bestand 2015, dus niet specifiek Zuyderland. Mogelijk nog nagaan.";"FULL";"SAMPLE";79;1;1;NA;NA;1114;0
"1115";40;"41071295?";79790334;"ZUYDERLAND GEESTELIJKE GEZONDHEIDSZORG B.V.                 ";"Dr. H. van der Hoffplein";"6162BG";"GELEEN                  ";NA;"Orbis Medisch en Zorgconcern. KvK nummer is van het groepshoofd (stichting Orbis Medisch Centrum)";"Geleen";"http://www.orbisconcern.nl/orbis-medisch/ggz/algemene-informatie/wachttijden/";"";"BGGZ";"Volwassenen";"kort, middel, intensief";"";"4";"2";"1-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"Kvk is van Orbis Medisch en Zorgconcern (groepshoofd (stichting Orbis Medisch Centrum)) uit bestand 2015, dus niet specifiek Zuyderland. Mogelijk nog nagaan.";"FULL";"SAMPLE";79;1;1;NA;NA;1115;0
"1116";40;"41071295?";79790334;"ZUYDERLAND GEESTELIJKE GEZONDHEIDSZORG B.V.                 ";"Dr. H. van der Hoffplein";"6162BG";"GELEEN                  ";NA;"Orbis Medisch en Zorgconcern. KvK nummer is van het groepshoofd (stichting Orbis Medisch Centrum)";"Geleen";"http://www.orbisconcern.nl/orbis-medisch/ggz/algemene-informatie/wachttijden/";"";"BGGZ";"Volwassenen";"Chronisch";"";"6";"3";"1-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"Kvk is van Orbis Medisch en Zorgconcern (groepshoofd (stichting Orbis Medisch Centrum)) uit bestand 2015, dus niet specifiek Zuyderland. Mogelijk nog nagaan.";"FULL";"SAMPLE";79;1;1;NA;NA;1116;0
"1117";40;"41071295?";79790334;"ZUYDERLAND GEESTELIJKE GEZONDHEIDSZORG B.V.                 ";"Dr. H. van der Hoffplein";"6162BG";"GELEEN                  ";NA;"Orbis Medisch en Zorgconcern. KvK nummer is van het groepshoofd (stichting Orbis Medisch Centrum)";"Geleen";"http://www.orbisconcern.nl/orbis-medisch/ggz/algemene-informatie/wachttijden/";"";"SGGZ";"Volwassenen";"Klinische opname";"klinisch";"0";"0";"1-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"Kvk is van Orbis Medisch en Zorgconcern (groepshoofd (stichting Orbis Medisch Centrum)) uit bestand 2015, dus niet specifiek Zuyderland. Mogelijk nog nagaan.";"FULL";"SAMPLE";79;1;1;NA;NA;1117;0
"1118";41;"30147796";6290611;"STICHTING VICTAS                                            ";"Tolsteegsingel          ";"3582AC";"UTRECHT                 ";NA;"Stichting Victas";"Utrecht";"https://victas.nl/verslaving/site/behandeling/1024/wachttijden";"Victas, loc. Utrecht";"BGGZ/SGGZ";"Verslavingszorg";"";"";"3,1";"4,7";"1-4-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"aanmeldtijd 22 dagen; behandeltijd 33 dagen";"FULL";"SAMPLE";6;1;1;NA;NA;1118;0
"1119";41;"30147796";6290611;"STICHTING VICTAS                                            ";"Tolsteegsingel          ";"3582AC";"UTRECHT                 ";NA;"Stichting Victas";"Utrecht";"https://victas.nl/verslaving/site/behandeling/1024/wachttijden";"Victas, loc. Amersfoort";"BGGZ/SGGZ";"Verslavingszorg";"";"";"4,9";"2,1";"1-4-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"aanmeldtijd 34 dagen; behandeltijd 15 dagen";"FULL";"SAMPLE";6;1;1;NA;NA;1119;0
"1120";42;"";54540007;"ACADEMISCH ZIEKENHUIS MAASTRICHT (PUK)                      ";"P. Debyelaan            ";"6229HX";"MAASTRICHT              ";NA;"Maastricht UMC+";"Maastricht";"https://www.mumc.nl/patienten-en-bezoekers/specialisme/psychiatrie/wachtlijst";"";"SGGZ";"Ouderen";"Polikliniek";"";"4";"0";"7-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"SAMPLE";54;1;1;NA;NA;1120;0
"1121";42;"";54540007;"ACADEMISCH ZIEKENHUIS MAASTRICHT (PUK)                      ";"P. Debyelaan            ";"6229HX";"MAASTRICHT              ";NA;"Maastricht UMC+";"Maastricht";"https://www.mumc.nl/patienten-en-bezoekers/specialisme/psychiatrie/wachtlijst";"";"SGGZ";"Volwassenen";"Polikliniek eetstoornissen";"";"1";"0";"7-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"SAMPLE";54;1;1;NA;NA;1121;0
"1122";42;"";54540007;"ACADEMISCH ZIEKENHUIS MAASTRICHT (PUK)                      ";"P. Debyelaan            ";"6229HX";"MAASTRICHT              ";NA;"Maastricht UMC+";"Maastricht";"https://www.mumc.nl/patienten-en-bezoekers/specialisme/psychiatrie/wachtlijst";"";"SGGZ";"Volwassenen";"Polikliniek geheugen: dementie en overige";"";"3";"0";"7-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"SAMPLE";54;1;1;NA;NA;1122;0
"1123";42;"";54540007;"ACADEMISCH ZIEKENHUIS MAASTRICHT (PUK)                      ";"P. Debyelaan            ";"6229HX";"MAASTRICHT              ";NA;"Maastricht UMC+";"Maastricht";"https://www.mumc.nl/patienten-en-bezoekers/specialisme/psychiatrie/wachtlijst";"";"SGGZ";"Volwassenen";"Polikliniek stemmingsstoornissen: depressie, angst, bipolair, overig";"";"4";"0";"7-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"SAMPLE";54;1;1;NA;NA;1123;0
"1124";42;"";54540007;"ACADEMISCH ZIEKENHUIS MAASTRICHT (PUK)                      ";"P. Debyelaan            ";"6229HX";"MAASTRICHT              ";NA;"Maastricht UMC+";"Maastricht";"https://www.mumc.nl/patienten-en-bezoekers/specialisme/psychiatrie/wachtlijst";"";"SGGZ";"Volwassenen";"Polikliniek ziekenhuispsychiatrie: somatoforme stoornissen";"";"4";"0";"7-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"SAMPLE";54;1;1;NA;NA;1124;0
"1125";42;"";54540007;"ACADEMISCH ZIEKENHUIS MAASTRICHT (PUK)                      ";"P. Debyelaan            ";"6229HX";"MAASTRICHT              ";NA;"Maastricht UMC+";"Maastricht";"https://www.mumc.nl/patienten-en-bezoekers/specialisme/psychiatrie/wachtlijst";"";"SGGZ";"Volwassenen";"Polikliniek";"";"4";"0";"7-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"SAMPLE";54;1;1;NA;NA;1125;0
"1126";44;"";54540016;"ZIEKENHUISGROEP TWENTE (PAAZ)                               ";"Zilvermeeuw             ";"7609PP";"ALMELO                  ";NA;"Ziekenhuisgroep Twente";"Almelo";"https://www.zgt.nl/3669/polikliniek-algemeen/";"ZGT, loc. Almelo en Hengelo";"SGGZ";"Volwassenen";"Polikliniek algemeen";"";"2";"-";"12-9-2016";"23-9-2016";"";"";"FULL";"SAMPLE";54;1;1;NA;NA;1126;0
"1127";45;"54994691";73732118;"FORTAGROEP BV                                               ";"Stationsstraat          ";"3161GH";"RHOON                   ";NA;"FortaGroep B.V.";"Rhoon";"http://fortagroep.nl/clienten/wachttijden";"FortaGroep, loc. Rhoon";"BGGZ/SGGZ";"Volwassenen";"";"";"3";"1";"22-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";73;1;1;NA;NA;1127;0
"1128";45;"54994691";73732118;"FORTAGROEP BV                                               ";"Stationsstraat          ";"3161GH";"RHOON                   ";NA;"FortaGroep B.V.";"Rhoon";"http://fortagroep.nl/clienten/wachttijden";"FortaGroep, loc. Barendrecht";"BGGZ/SGGZ";"Volwassenen";"";"";"3";"2";"22-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";73;1;1;NA;NA;1128;0
"1129";45;"54994691";73732118;"FORTAGROEP BV                                               ";"Stationsstraat          ";"3161GH";"RHOON                   ";NA;"FortaGroep B.V.";"Rhoon";"http://fortagroep.nl/clienten/wachttijden";"FortaGroep, loc. Rotterdam Alexander";"BGGZ/SGGZ";"Volwassenen";"";"";"3";"1";"22-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";73;1;1;NA;NA;1129;0
"1130";45;"54994691";73732118;"FORTAGROEP BV                                               ";"Stationsstraat          ";"3161GH";"RHOON                   ";NA;"FortaGroep B.V.";"Rhoon";"http://fortagroep.nl/clienten/wachttijden";"FortaGroep, loc. Capelle Schollevaar";"BGGZ/SGGZ";"Volwassenen";"";"";"2";"2";"22-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";73;1;1;NA;NA;1130;0
"1131";45;"54994691";73732118;"FORTAGROEP BV                                               ";"Stationsstraat          ";"3161GH";"RHOON                   ";NA;"FortaGroep B.V.";"Rhoon";"http://fortagroep.nl/clienten/wachttijden";"FortaGroep, loc. Zorgboulevard";"BGGZ/SGGZ";"Volwassenen";"";"";"2";"1";"22-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";73;1;1;NA;NA;1131;0
"1132";45;"54994691";73732118;"FORTAGROEP BV                                               ";"Stationsstraat          ";"3161GH";"RHOON                   ";NA;"FortaGroep B.V.";"Rhoon";"http://fortagroep.nl/clienten/wachttijden";"FortaGroep, loc. Westland";"BGGZ/SGGZ";"Volwassenen";"";"";"1";"1";"22-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";73;1;1;NA;NA;1132;0
"1133";45;"54994691";73732118;"FORTAGROEP BV                                               ";"Stationsstraat          ";"3161GH";"RHOON                   ";NA;"FortaGroep B.V.";"Rhoon";"http://fortagroep.nl/clienten/wachttijden";"FortaGroep, loc. Sliedrecht";"BGGZ/SGGZ";"Volwassenen";"";"";"1";"2";"22-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";73;1;1;NA;NA;1133;0
"1134";45;"54994691";73732118;"FORTAGROEP BV                                               ";"Stationsstraat          ";"3161GH";"RHOON                   ";NA;"FortaGroep B.V.";"Rhoon";"http://fortagroep.nl/clienten/wachttijden";"FortaGroep, loc. Brielle";"BGGZ/SGGZ";"Volwassenen";"";"";"4";"2";"22-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";73;1;1;NA;NA;1134;0
"1135";45;"54994691";73732118;"FORTAGROEP BV                                               ";"Stationsstraat          ";"3161GH";"RHOON                   ";NA;"FortaGroep B.V.";"Rhoon";"http://fortagroep.nl/clienten/wachttijden";"FortaGroep, loc. Hoogvliet";"BGGZ/SGGZ";"Volwassenen";"";"";"2";"1";"22-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";73;1;1;NA;NA;1135;0
"1136";45;"54994691";73732118;"FORTAGROEP BV                                               ";"Stationsstraat          ";"3161GH";"RHOON                   ";NA;"FortaGroep B.V.";"Rhoon";"http://fortagroep.nl/clienten/wachttijden";"FortaGroep, loc. Gouda";"BGGZ/SGGZ";"Volwassenen";"";"";"1";"2";"22-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";73;1;1;NA;NA;1136;0
"1137";45;"54994691";73732118;"FORTAGROEP BV                                               ";"Stationsstraat          ";"3161GH";"RHOON                   ";NA;"FortaGroep B.V.";"Rhoon";"http://fortagroep.nl/clienten/wachttijden";"FortaGroep, loc. Alblasserdam (hap DOK11)";"BGGZ/SGGZ";"Volwassenen";"";"";"1";"3";"22-9-2016";"23-9-2016";"De wachttijd is niet afhankelijk van waar de cliënt is verzekerd";"";"FULL";"FULL";73;1;1;NA;NA;1137;0
"1138";46;"06084000";73730718;"MAX ERNST B.V. (GGZ)                                        ";"Velperweg               ";"6824BC";"ARNHEM                  ";NA;"Max Ernst GGZ";"Arnhem";"http://www.max-ernst.nl/index.php/over-max-ernst/direct-aan-de-beurt.html";"Max Ernst GGZ, loc. Almere";"BGGZ/SGGZ";"Volwassenen";"";"";"1";"1";"-";"23-9-2016";"";"";"FULL";"SAMPLE";73;1;1;NA;NA;1138;0
"1139";46;"06084000";73730718;"MAX ERNST B.V. (GGZ)                                        ";"Velperweg               ";"6824BC";"ARNHEM                  ";NA;"Max Ernst GGZ";"Arnhem";"http://www.max-ernst.nl/index.php/over-max-ernst/direct-aan-de-beurt.html";"Max Ernst GGZ, loc. Arnhem";"BGGZ/SGGZ";"Volwassenen";"";"";"1";"6";"-";"23-9-2016";"";"";"FULL";"SAMPLE";73;1;1;NA;NA;1139;0
"1140";46;"06084000";73730718;"MAX ERNST B.V. (GGZ)                                        ";"Velperweg               ";"6824BC";"ARNHEM                  ";NA;"Max Ernst GGZ";"Arnhem";"http://www.max-ernst.nl/index.php/over-max-ernst/direct-aan-de-beurt.html";"Max Ernst GGZ, loc. Den Bosch";"BGGZ/SGGZ";"Volwassenen";"";"";"3";"2";"-";"23-9-2016";"";"";"FULL";"SAMPLE";73;1;1;NA;NA;1140;0
"1141";46;"06084000";73730718;"MAX ERNST B.V. (GGZ)                                        ";"Velperweg               ";"6824BC";"ARNHEM                  ";NA;"Max Ernst GGZ";"Arnhem";"http://www.max-ernst.nl/index.php/over-max-ernst/direct-aan-de-beurt.html";"Max Ernst GGZ, loc. Den Haag";"BGGZ/SGGZ";"Volwassenen";"";"";"1";"2";"-";"23-9-2016";"";"";"FULL";"SAMPLE";73;1;1;NA;NA;1141;0
"1142";46;"06084000";73730718;"MAX ERNST B.V. (GGZ)                                        ";"Velperweg               ";"6824BC";"ARNHEM                  ";NA;"Max Ernst GGZ";"Arnhem";"http://www.max-ernst.nl/index.php/over-max-ernst/direct-aan-de-beurt.html";"Max Ernst GGZ, loc. Eindhoven";"BGGZ/SGGZ";"Volwassenen";"";"";"1";"2";"-";"23-9-2016";"";"";"FULL";"SAMPLE";73;1;1;NA;NA;1142;0
"1143";46;"06084000";73730718;"MAX ERNST B.V. (GGZ)                                        ";"Velperweg               ";"6824BC";"ARNHEM                  ";NA;"Max Ernst GGZ";"Arnhem";"http://www.max-ernst.nl/index.php/over-max-ernst/direct-aan-de-beurt.html";"Max Ernst GGZ, loc. Groningen";"BGGZ/SGGZ";"Volwassenen";"";"";"2";"2";"-";"23-9-2016";"";"";"FULL";"SAMPLE";73;1;1;NA;NA;1143;0
"1144";46;"06084000";73730718;"MAX ERNST B.V. (GGZ)                                        ";"Velperweg               ";"6824BC";"ARNHEM                  ";NA;"Max Ernst GGZ";"Arnhem";"http://www.max-ernst.nl/index.php/over-max-ernst/direct-aan-de-beurt.html";"Max Ernst GGZ, loc. Haarlem";"BGGZ/SGGZ";"Volwassenen";"";"";"1";"2";"-";"23-9-2016";"";"";"FULL";"SAMPLE";73;1;1;NA;NA;1144;0
"1145";46;"06084000";73730718;"MAX ERNST B.V. (GGZ)                                        ";"Velperweg               ";"6824BC";"ARNHEM                  ";NA;"Max Ernst GGZ";"Arnhem";"http://www.max-ernst.nl/index.php/over-max-ernst/direct-aan-de-beurt.html";"Max Ernst GGZ, loc. Hengelo ";"BGGZ/SGGZ";"Volwassenen";"";"";"1";"2";"-";"23-9-2016";"";"";"FULL";"SAMPLE";73;1;1;NA;NA;1145;0
"1146";46;"06084000";73730718;"MAX ERNST B.V. (GGZ)                                        ";"Velperweg               ";"6824BC";"ARNHEM                  ";NA;"Max Ernst GGZ";"Arnhem";"http://www.max-ernst.nl/index.php/over-max-ernst/direct-aan-de-beurt.html";"Max Ernst GGZ, loc. Nijmegen";"BGGZ/SGGZ";"Volwassenen";"";"";"1";"2";"-";"23-9-2016";"";"";"FULL";"SAMPLE";73;1;1;NA;NA;1146;0
